title,text,rating,sentiment,review_year
A wonderful story!,"I am not sure what I was expecting from this book. I just finished binge reading a cozy mystery series from this author and thought I would try reading some of her other works while awaiting the release of the next book in that series. I am so glad that I did! This story really pulled at my heartstrings. That is the only spoiler I will give away. It was an entertaining and easy read. I would recommend it to anyone who enjoys spending an evening reading a good mystery story. There is only one drawback, the second book in this series won’t be released for another three days! I guess I will go and check out some of her other books. I have found a new favorite author!",5.0,1,2020
Helped me a lot,"Ok I've been an alcoholic for a long time but I wasn't THAT bad until a year ago. I.slipped into the mindset that drinking at 4 is ok, then 2, then noon and then whenever the heck i.wanted to. I really enjoyed this book,  today I'm 5 days sober for the fiftieth time but this one will stick,  I can feel it. I like that she wrote candidly about going to detox (i.also did) and she stuck with it!  If I read this before during or just after detox I believe I wouldn't have relapsed as many times. This is one of favorite get clean and sober memoirs and I HIGHLY RECOMMEND IT!",5.0,1,2020
The hero cheats,Not a fan of a book that has gratuitous cheating by the hero. Suddenly 3/4 of the way through the book the hero has becomes a different person who has know control over his “itches” and despite his “love” for the heroine he starts having thresomes with strippers. It was complexity gratuitous and didn’t fit the story. He admitted himself that he was cheating.  He isn’t a hero at that point. I don’t know why an author would ruin her own book like that.,1.0,0,2020
Important historical note,"Worth reading to see how hungry the very impoverished people of Coal Country were for reading, just about anything. The WPA PackHorse Library program filled that need. However, I thought most of the information on the Blue people and the Packhorse Library could have come from Wikipedia. Sorry. Certainly a good effort.",3.0,0,2020
ANOTHER WONDERFUL READ BY ONE OF MY FAVORITE AUTHORS,"Alba, who is the eldest daughter of Francesco (married to Anna) from The Tuscan Secret, has come home to Tuscany brokenhearted and guilty after the death of her fiance.  While hiking the trails near her home, she found a box of silverware which began her search for the story of the pieces.  During her search, she came upon the ruins of a house in the mountains and met an endearing elderly man, Massimo, who shared his story of being part of the resistance against the Nazis during WWII in Italy.  As Angela Petch has done in her other novels, the action moves back and forth between the present day and the past which is a very effective vehicle for an historical novel.<br /><br />I identified with the characters who were very well developed and enjoyed seeing how Alba had grown and changed from the first time readers were introduced to her in The Tuscan Secret.  I highly recommend all of Angela Petch's books about Tuscany and, even though this one is based on characters from The Tuscan Secret, it is a fine stand alone novel.<br /><br />I look forward to reading more books by this author who is obviously and understandably in love with and fascinated by Tuscany and the Apennines.",5.0,1,2020
What happened?,"I’ve been a Picoult fan for a long time, but this book had too many problems to be enjoyable. First, I enjoy a book that gives you info on a particular subject—this novel gave me info on too many subjects. Starting with Egyptology, moving onto physics, while threading ‘death Douala’ throughout. Talk about bogging down a story with too many facts.<br />My second problem, was the character came off as a selfish, spoiled woman who blamed others for her problems while appearing to be above the ‘worries’ of the world. Of course two amazing men love her unconditionally—like that happens in real life—and she can’t seem to make up her mind which one she wants to be with.<br />——-spoiler alert——-<br />My third, and most important reason for being disappointed in one of my favorite authors, is the ending. I won’t give it away, because the author certainly didn’t. I feel like I waded through an Egyptian textbook only to not be given a pay off in the end.<br />I would advise Picoult to find herself another group of ‘early-readers’, people who aren’t in awe of her so she can know when she’s being too much of a writer, and not enough of a storyteller.",2.0,0,2020
Not What I Expected!,"Bought this book expecting ""writing"" tips for paring my written stories down, eliminating excessive details, run-ons, etc. This book can help with that, but offers so much more. Whenever my sisters and I talk about our childhood, people always tell us we should write a book. This book is about making that oral history more engaging, more vibrant, more attuned to your audience, and exactly what it says: more to the point. There are exercises designed to focus you on what's important, how to condense (or eliminate) non-essential characters and info, and if you are interested, tips on performing as a storyteller. Worth every penny!",5.0,1,2020
"I love the idea, but in the end this felt like a miss","Man sent with small task force to explore space as captain of one of the ships.  Fleet wiped out, but he wakes up as a spirit able to change the derelict that was the ship he commanded.  Beyond that its not that different from other dungeon core stories.  The ""hero"" must gather power and materials, discover new creatures and create them to defend his derelict.<br /><br />The rules are supposedly very similar to those in any fantasy based dungeon and the races we see are kobolds, dwarves, orc and humans, with elves mentioned.  The dungeon does use a lot of firearms and lasers, which doesn't make a whole lot of sense on a space ship since a hull breach would be a bad idea.  But then again, the ship has some kind of internal gravity.<br /><br />I think that and a few other little things helped make me feel this could have been much, much better.  Even the tense moments and action scenes felt a bit forced rather than clean tales of adventure.<br /><br />Its not bad, and the idea is solid, but I think the author forgot to link in a solid plot with good flow.  The story is choppy and uneven with a final third that felt more like an anticlimax than a good solid climax to the story.  This clearly ended in the middle, with no plot threads resolved.<br /><br />I'll probably try book 2, but compared to others in the genre, this is not one of the better books.",3.0,0,2020
Loved this one,"I'll start by saying that I obviously don't know enough about Dicken's writings to recognize all the lovely nods to his book in the writings of this book. I loved the notes at the end from the author pointing to each one. Very interesting info.<br /><br />Next let me say that I gave the first in this series 5 stars and I loved this one even more than the first! Can I give this one 5+ stars? Part of what made me love it more was better understanding of how the series progresses compared to Dicken's A Christmas Carol. At the end of the first one I felt odd at only seeing Scrooge have his visit from Christmas Past but not the other ghosts. For some reason it didn't compute in my brain that the other visits would be in the rest of the series. Duh! It only makes sense but I hadn't gotten that until I read this one. I didn't realize that all the books were happening at the same time and would all visit Scrooge on the same Christmas Eve.<br /><br />I loved both main characters even if I was frustrated by Lord Chapman's slowness in fixing the problem he created. Helena was brilliantly patient in dealing with him when he had caused all her problems. Of course a little pepper solves everything anyway, right? Haha. You'll have to read the book to get that one.<br /><br />My only complaint about this book was wondering what Mr. Baker would do had things not played out how he anticipated. I'd like to know if he'd gone through with it. Doesn't really matter though. All's well that ends well.<br /><br />No sex, language or violence<br />*I received a complimentary ARC of this book and voluntarily chose to review it.",5.0,1,2020
Warning to those using this for their college class,"WARNING to those renting/buying this for a college class. I purchased this book because it was required for my summer class.  The page numbers in the table of contents do NOT match the actual page number on each page.  This makes it impossible to cite your information on your papers.  I now have to rent this book from another place just to get RIGHT information.  I'm also disappointed that there is no place I can get my money back for a book that clearly isn't accurate, especially when there is a 30 day money back guarantee yet there is NO PLACE to do this on the page.",1.0,0,2020
Religious Women's Fiction,"The synopsis of the novel captured my attention right away.  Five seemingly random people receive an anonymous invitation to attend the Fifth Avenue Story Society to be held in a beautiful private, turn of the 20th century, library in New York.  Curiosity causes them to attend, even though they don't know what the society is or why they were invited or even by whom.  It isn't long before the five - Coral, a cometic company owner dubbed the Panicked Princess for jilting a prince; Jett, an associate English professor; Lexa, an executive assistant for a high powered food chain; Ed, an elderly man pining for his wife years after her early death; Chuck, divorced and kept from his children - form a bond and begin to tell their stories.  The stories and the characters are compelling.  Three quarters of the way through the book, religion crept in, and for me, dimmed my appreciation of the book.  I finished it, of course, and did mostly enjoy it.  After reading it I did see that the classification was religious fiction.  That was my mistake in not fully looking into the author who was new to me or to the classification noted.  It would have been a fine book without the religious implications.",4.0,1,2020
I quite liked this one,"I""m always up for a book about tea, and I loved the nod to The Ghost and Mrs Muir.  The characters were enjoyable, none of the all too often TSTL wet messes you see in light mysteries. The mystery within a mystery appealed and made me want to know the conclusion of the historical question posed and not yet answered.  Definitely worth the read, and possibly worth following the series.",5.0,1,2020
Nicely done,"I received this book free from one of the book sites. I do not remember which one! This is my honest and voluntary review.<br /><br />The writing is well done. The characters are interesting,  some are abominable!  I liked the descriptive writing very much.<br /><br />This book follows the same plot that many romance books of the time follow: mystery, agony, fear, guilt, despair, and eventually love. The secrets have two functions.  1. Tear people apart, 2. Bind people together.  We often do the wrong things for all the right reasons.  Does that mean that we are all condemned or will we all, with faith, find that elusive happiness?<br /><br />Recommended",4.0,1,2020
it was... fine,"This book is fine if you just want a quick romance that won't require any deep thinking. The pacing and character development felt off to me, and there were several times when I just couldn't suspend my belief enough to go on (but I have a hard time not finishing  a book, so I just complained to my husband/friends and pushed on). Neither Madison nor Tyler have any real personality characteristics, so if you like the kind of story where you can plug yourself in, this is your book.",2.0,0,2020
Fantastic advice for NaNoers who want to actually finish a novel,"The introductory part of the book, about the benefits and pitfalls of NaNoWriMo, spoke to me. Like the author, I've completed NaNoWriMo many times but it almost never results in something workable. I just finished writing a novel that did *not* start as a NaNo draft, but struggled a lot with plotting. Coming up with clever plots has always seemed like magic to me. This book demystifies the process with clear instructions and a solid example. I highly recommend this to anyone who wants to write a novel but doesn't quite now how to get there beyond ""write a lot.""",5.0,1,2020
Switched at Birth,"So the swapped baby cliche story is not so cliche this time.  Pete and his partner Maddie have an adorable and precocious (get into everything) son named Theo.  Pete is a stay at home dad after his job as a freelance reporter disappears.  Miles and Lucy Lambert are the wealthy parents of little David, not precocious, in fact barely aware of his surroundings.  When Miles insists that the children were switched at birth at the NHS hospital, Pete can’t believe it, until they visit the Lamberts and meet David.  Thus, the couples form an alliance against the evil hospital that gave them the wrong children.  Unfortunately, all is not as it seems and it may not be the hospital that is the evil entity here.  Pete and Maddie may not be a traditional family, but they will have to unite in order to defeat the evil that they have welcomed into their lives, unsuspecting of how nefarious the Lamberts may actually be.  I loved the spider web feeling of this book.  The deeper I got into the plot, the more intricate it became, with layer upon layer of deception.  The characters were no one that I would want to meet, ever, except maybe Pete, who seemed to be a happy-go-lucky man who just wanted the best for his son.  But even Pete, I kept waiting for another shoe to drop and for me to find out something dark about him, too.  Starting as a slow pace, the pace picked up quickly for me and this book was a thoroughly enjoyable psychological thriller.  Fans of Delaney and thrillers will enjoy this book, but be prepared for some really unexpected twists.<br />Disclaimer<br />Disclosure of Material Connection:  I received a complimentary copy of this book from the publisher via Netgalley.  I was not required to write a positive review.  The opinions expressed are my own.  I am disclosing this in accordance with the Federal Trade Commission’s 16 CFR, “Guides Concerning the Use of Testimonials and Endorsements in Advertising.”",4.0,1,2020
NOT AS GOOD AS SHE THINKS SHE IS,She has never been a princess.  Hollywood doesnt even know her. She said it herself  she is a total social climbing fraud.,1.0,0,2020
Gripping storyline,"I couldn't put these books down, I had to find out what happened next.  Well worth reading.",5.0,1,2020
Was a good read,"Since I've started reading Elin Hilderbrand's books just a few months ago, I've surprised myself at how much I've enjoyed them.  Usually when I start an established author's books, I like to read them in order, but in this case, I have not done that. I started with 28 Summers which I really enjoyed and then Summer of 69 which was good, then went on to the Beach Club,  and I really liked that one, then the Rumor followed by Tailgate and then The Matchmaker. The problem I thought I would have was not liking these kind of snooty, entitled characters (for the most part) who get to summer practically all year long, drinking,  partying and gossiping about everyone.  However,  I became attached to most of the characters in these stories and never had to force myself to finish any one of these I've read so far. I've even looked forward to getting back to where I left off when I had to stop.  So, I've become a ""fan"" of Elin Hilderbrand's  summery beach reads, even after I read the reviews of others on each of her  books before buying them and wasn't  sure if I'd like these stories.  I'd like to offer my ""thanks"" to Elin for her style of writing that pulls the reader into a world of  escapism from our own daily grinds and especially during these difficult times we're all experiencing happening around us.",4.0,1,2020
A Two Day Miracle?!,"If you have any doubts about this book, I hope you take the time to apply the simple methods simply described in it to heal your self and/or a loved one.<br /><br />I had bought this book a few months ago and didn't apply any of the suggested methods to contact the angels since I didn't have any health challenges to apply it to.<br /><br />But in recent months my mother, who lives in a different state, was experiencing anxiety, weight loss, and depression, due to the Corona virus lockdowns.<br /><br />Since she is a very sociable person, she was affected negatively by the lockdown restrictions not being able to be close to her friends, and resorted to prescription medication in order to help her cope with depression, anxiety, and sleepless nights.<br /><br />It got to a point where she couldn't find the will to doing anything in her apartment including cooking for herself or go for walks when the days were pleasant.<br /><br />She became desperate and didn't know how long she could withstand her condition, going as far as telling me she didn't want to continue living that way.<br /><br />Feeling her plight, I did my best to lift her spirits by giving her pep talks of encouragement, and  recommended several supplements to help combat her health challenges to no avail.<br /><br />That's when I turned to this book ""Healing Magick"" by Rose Manning.<br /><br />I chose to apply two healing rituals two days apart, and by the second day my mother was in good spirits and was feeling less anxiety and depression and was starting to eat better.<br /><br />Could it have possibly been just a coincidence attributed to some other unseen forces?<br /><br />I had done as much as possible to make my mother feel better and nothing was working until I applied the healing rituals from this book.<br /><br />So based on the rapid recovery my mother felt, I don't doubt it was the ritual I had applied faithfully<br />which helped her feel a whole lot better.<br /><br />I believe the more I apply the rituals in Healing Magick the more confident I will grow to apply for myself and others who may be in need.<br /><br />This is only the beginning.<br /><br />Thank you, Rose Manning for such a simple and comprehensive guide to contacting the angels of healing.<br /><br />I recommend this to those looking for an alternative healing method, especially when all else fails.",5.0,1,2020
Annoying as hell,This book started out beautifully.  I don't understand how this got 5 stars no lie.  But as soon as Andie finds out abt werewolves her common sense goes out the window. She believes a family she doesn't fully know. A family her mom left and changed her name and everything to get away from. Then goes to hating ppl who were nice to her and never truly did anything bad to her just because they are werewolves. The case being made for why she should hate werewolves or anything just wasn't solid. The storyline was frustrating. The ending made no sense to me. How do you get mad at someone protecting you? So many untruths. And I'm one to give a storyline leeway but nothing added up and Andie was a heroine type that I hate. You just want to shake sense into her. At this point I'm mad I paid for this. I kept expecting it to get better. The only decent scenes were the ones with Andie and the wolf pack at the onset of the story.,2.0,0,2020
Enjoyable read:  both the mystery and the bonding of a new detective partnership,"The newly paired detectives have backgrounds that isolate them and create animosity among their peers.  Over the course of the story, their partnership grows in terms of trust.  The reader wants to cheer them on in terms of developing a bond, finding the kidnapped girls, and earning the respect of their peers.  The mystery is also not obvious, and the author describes the procedural analysis required to solve it well.  The story includes enough ""evil"" to make it a factor without a lot of violence, gore, etc.  Well done!",5.0,1,2020
Digital only good for reference,I'm an instructor whose course uses the Marieb textbook. This study guide (in print) is fantastic if your course is also using Marieb's textbook as it is closely aligned with each chapter. It is very helpful to students.  I would give it 5 stars for that purpose.  If you just want a coloring book for general anatomy practice then buy one of the regular stand alone coloring books.  I purchased the digital Kindle copy simply for quick reference.  DO NOT buy the digital copy if you need it as a true study guide as you will not be able to do the exercises such as the coloring pages.  That is why I have only given this 3 stars as it refers to my digital purchase.  Go ahead an purchase the print copy if you need it for actual practice and review.  If you buy a used copy you risk that the exercises may have already been done and you really need to do them for yourself to get the most out of it.l,3.0,0,2020
Good Info a Little Much at Times,Since it said one lesson I thought it was going to be a short and simple book. My bad. The book is well written and has great info just much more than I anticipated. The Author's message is first 'don't wear a mask' which I agree with wholeheartedly. Then he goes into various other options tiering up from there and has good advice.,4.0,1,2020
One of Middlebrow's best,"I've been on a Middlebrow binge during the pandemic - something about social drama\comedy that takes place in Great Britain and Scotland around World War 2 is a soothing escape. I've loved most of what I've read but didn't realize how weary I had become of so very many virtuous women until I read Miss Mole. At first I wasn't sure I liked her but by the end of the book I adored her. So intelligent, resourceful, and funny - of course she didn't fit in anywhere. Miss Mole would thrive in 2020, but in her own day and age she had to hide her brilliant light under several bushels. On the page she is a living, breathing, brilliant but flawed character who dares to believe good things could still happen when no one else did, to value herself highly even when no one else would. This is my favorite so far, on par with The Brontes Went to Woolworths, another great book.",5.0,1,2020
Save yourself from being bored to death!,"So boring!  Barely made it to 38% and gave up!  Emma is so boring, I 'm not as pretty, I don't have a social life, I don't have any friends, I am only here for 3 months, blah blah blah!  Seriously, couldn't take any more of that! Cannot recommend, will not read any more of this author.  Deleting from my kindle.",1.0,0,2020
A waste of time and money - save yours,"This is yet another short story, packaged up by the author and sold as a full story or at the very least a story that is the first in a series.<br /><br />I think a lot of people have been down this road before. First, she demands that her ARC team review everything with five stars, or she tells them not to review at all (I remember the emails that drove me away from her ARC team). That defeats the purpose of reviews.  She writes juvenile stories that are more like soft porn with little plot, and no character development.  I was a huge fan of her Mr. Black series until Book 4 when it became obvious that at least four of the books could be combined into one and make it far more satisfying to the reader (but wouldn't make the author all that much money, which is what Charlotte Byrd is after).<br /><br />In the case of this book, it is a cliffhanger, and does not tell you that. I know a lot of other authors who write a series of books and each is a stand alone, giving the reader an opportunity to enjoy a FULL book without having to buy more to find out what happens.  Sorry, but a lot of people don't like this, especially the part about not saying its a cliffhanger in the blurb.  Me? I'm thoroughly disgusted by what sounds like a book written by a teenager, and certainly not by an adult who has worked on their craft and understands it.<br /><br />My advice?  Learn to write a book with proper characterization and plotting, up your game and write an ""adult"" heroine who isn't scared into situations that are full of drama and nothing else.",1.0,0,2020
Toxic masculinity and shabby writing,"Yikes, what is with all the 5 star reviews for this hot mess? I read this for free with kindle unlimited, and I'm glad I didn't pay for it. I knew within about 10-20 pages that I was going to have an issue with the lead male, who right off the bat physically assaults the narrator (who is clearly helpless at the time). The writing is unpolished and clunky, like a bad fan- fiction. There are lots of run on sentences that lack commas along with: Sentences. Written. Like. This. For. No. Reason. Why!! It's not a stylistic choice; it's just bad!<br /><br />The ONLY reason I actually finished the book was a mild curiosity to find out who the main character actually is... Memory loss is used as the main plot device here, and it only works for so long. Very little of the fantasy world is explained, a lot more characters are introduced at the end, and the love interest remains little more than a hot piece of meat. The ""playlists"" sprinkled in the beginning of some chapters are just... asinine.<br /><br />This is probably something that fans of Fifty Shades will enjoy, but the very poor writing was distracting from a pretty weak plot to begin with. Read Sarah J. Maas, Ilona Andrews, and Miranda Honfleur instead for well-crafted fantasy romance! This is definitely not on par with my standards (and I'll read just about any trashy fantasy romance).",1.0,0,2020
Compelling read,I've never read Patricia Highsmith so I can't draw comparisons.  I found this to be a compelling read - it was prefect for escaping the Election night madness.  I knew nothing about accounting nor the contemporary art market and it was interesting peeking into these unknown areas.<br />It's the tale of mousy small town city comptroller who embezzles millions of dollars to fund her secret life as a wheeler dealer in the contemporary art scene.  Reading the afterward I discovered the story is loosely based on a true story and has been the subject of a documentary.  All the Queen's Horse's is available on Amazon Prime & it's well worth watching.,4.0,1,2020
"Okay, could be better","This is the first in the Althea Rose cozy mystery series. The story is okay, although I figured out whodunit long before the end of the book. Thea is a psychic and her best friend and business partner Luna is a white witch, so be prepared for mind reading and spells. And then there's the older lady who practices voodoo. If this bothers you, this book is not for you. There are several men involved. Beau is gay and is Thea and Luna 's close friend who also owns a bar. Trace is the guy that Thea goes diving with to take her underwater pictures for her blog. Cash is the hunky new guy in town. There isn't much character development but maybe that's coming. It felt like I was reading a later book in the series, though. Basically nothing about Thea's blog or if she makes money off it. Not much about the business she shares with Luna. Thea does tarot card readings and Luna sells potions on a small Florida key named Tequila. If the island and town are that small, not sure how they stay in business. What bugged me most about this book is the description of Thea's physical reactions every time she sees a good looking guy. Or touches one. Good grief, I didn't act or feel that way even when I was a teenager, much less as an adult woman. Okay, maybe when I saw the Beatles in person when I was 15, but hey, the Beatles! I am tired of reading cozy mysteries where the main female character has overactive hormones and/or acts like a ditz. This could be a better book with more realistic emotions and dialogue. Oh, and I don't know how many times someone spat out their words. These characters do a lot of spitting! Hope the later books in the series are better but I don't know if I will read any more. If you want a cozy series that has a realistic, down to earth, smart not sassy main character, read the Jamie Quinn series.",3.0,0,2020
JCO did it again!,"I am a big fan of Joyce Carol Oates so I expected a lot from this book.  I use the Kindle and I must admit that up to 40% of this book, I regretted the purchase and I seriously thought this prolific writer needed to retire.  I just could not get into the book.  Here was a crime based on racial profiling (so relevant!) with the patriarch of the story seriously hurt and a good part of the beginning focused primarily on his wife and her suffering.  I really thought of just giving up on the book to read something else, but I'm glad I didn't because right around that junction (40% by Kindle measure) the characters started to become more ""fleshed out.""  Once I got into this story I had to smile and say to myself:  She (Oates) will not be rushed and she will peel this onion very slowly at her own determined pace as she leads you through the layers one by one.  She is a master of her craft for a very good reason and I will continue to look for her work.  Brilliant!!",5.0,1,2020
I felt like I was watching a dumpster fire,"Once again I've run into a review I don't want to write and that I'll admit not everyone will agree with.  I really liked the concept of this series and while I had a couple of quibbles with the first book, it was solidly thought out.<br /><br />Unfortunately, I can only describe the plot of book 2 as a complete dumpster fire.  Its not coherent.  It violates its own canon and timeline, and worst of all, it dehumanizes so many characters that its nearly impossible for me to enjoy it.<br /><br />But all of my problems can be tied to the LitRPG nature of the story and the fact that there doesn't appear to be a foundation for the stats and abilities.  They are just thrown together as needed resulting in strange combinations and far too little structure to how powerful people are.<br /><br />Warning - some people might consider parts of what I talk about after this as spoilers.<br /><br />I'm going to start with one of the most obvious and in my opinion glaring flaws with the LitRPG system first.  Micheal is an old soul, who got to the final battle of humanity and then got sent back 10 years to try again.  He KNOWS how to train and how to use his abilities.  Yet, multiple times in this book he whines that others who started at the same time as him are more powerful than him.  HOW!!!  He's used an elixir they have no idea exists.  He started with Ki Cultivation on day one, he's been hunting Golden Morenkai for the 10K+ points each and yet, he keeps running into people who started at the same time who are somehow MORE powerful than him?<br /><br />So we have my issues with the ability system which is broken badly.<br /><br />But then we have the characters and their actions.  First, he's got at least 2 ""webmaster"" type characters who sit and plot and get others to do what they want.  Here its Director Prime (who is never really defined as a person, but at least he's in the same world) and of course the Vile King (who is 3 layers above the group, but thanks to a completely broken ability can corrupt anyone at anytime and turn them evil.)  But in both cases, why?  The Vile King supposedly wants humanity to ""struggle"" but why would he care about anyone so far away from him.  It wouldn't matter how powerful he is, its more that those people are too far away.  He gets nothing from acting.  Sure you could have his personality be some weird OCD type that wants to meddle, but then why would he have left them behind so that he can't be there to watch?<br /><br />But even beyond that, there are too many people who have supposedly been in the world for a year or more (first to third wavers) who lack common sense.  I've read too many backstabs, secret meetings and plottings that should never have happened.  Heck the leader of one of the 3 great organizations of the Main Cluster was poisoned by someone with the Poison Ruler ability.  Do you really think that organization would allow anyone with that ability to live?  The leaders who would naturally fear assassinations would hunt down anyone with that ability.  You also see people wandering about with masks to hide their real faces.  NO, not happening.  Even the leaders of those organizations would fear that the other side would sneak someone in under a mask (as Micheal does a couple times.)<br /><br />Its just the frightening levels of illogic combined with the non-nonsensical rankings and abilities that bounces me out of my immersion.  The fact that Micheal is NOT a hero (he says so himself). just makes it worse.<br /><br />I won't be moving on to the second layer when the series advances.  My enjoyment is gone due to the lack of restraint on the part of the author.  He wanted to have too much in his tale and left a mess that is less than enjoyable to read.",2.0,0,2020
Don't bother,"I gave up on this book at page 50 or about 18%.  I fast-forwarded to the last two chapters hoping to find a reason to go BACK to page 50.  Nothing there.  Please, if you have a story to tell, TELL IT.  Don’t flip back and forth, back and forth between the two points of view of Petrona and Chula. This was a poor choice of technique.  The vagueness and “cloud everything in mystery” is so typical of Latin American writers.<br />Another complaint is the author peppers the narrative with Spanish which she does NOT put in italics nor does she define.  I am fluent in Spanish but not familiar with Colombian colloquialisms.  On page 2 she writes:  “ . . . we lived in Bogotá:  Petrona Sanchez at the invasión between Street 7 and 48.”  What?  I had no idea what invasión meant in the context of this sentence.  An invasion between two streets?  Thanks to Google, I found out it means a SHANTY TOWN in Colombia.  Other examples are salados, paras, arepas, cachaco, encapotados.  You lost me.<br />Why would the author, her editor and agent allow this?<br />What about readers who don’t know a word of Spanish?<br />It felt deliberate, as if to say, “if you don't speak our lingo, too bad, you’re excluded.”<br />I’m glad I only paid $1.99 + tax for this book.  Sadly, the author missed the opportunity to tell what I’m sure is an important story about Colombia.",2.0,0,2020
Another very good book by this author,"I enjoyed reading this book. It possibly is the most emotional book I’ve read of Mary Campisi’s. Again sex scenes aren’t required by really good authors, however, in my humble opinion, the scenes described in this book were tasteful and added to the story. Also very emotional.<br />I will state that you as the reader will find it very hard to find another author that is her equal.<br />I really enjoy reading her books.<br />And finally the book is well written, well edited, and formatted.",3.0,0,2020
Disappointed,"I rounded down from 3.5 stars. This book was very disappointing, there was no character development at all.<br /><br />Elizabeth was the same Elizabeth in all his other books and had exactly zero changes the entire book, even after what would've been a fairly traumatic experience to a woman in the 1800's.<br /><br />Do we really think Fitzwilliam  Darcy would allow a relative to act as Lewis de Bourg does, towards any woman but especially towards a woman he supposedly loves? Throughout the book all he does is continue to warn him if he acts that way again he'll take action, then de Bourg does it again but Darcy doesn't take action, just warns him again.<br /><br />Colonel Fitzwilliam throws one punch but then immediately apologizes for it?  Are we for real?  An army man with considerable training is going to feel bad about saving a gentlewoman?<br /><br />I'm not sure if it's because Jessie Lewis' Darcy in Mistaken has given me unrealistic expectations for a strong,  powerful,  principled, loving and sensitive Fitzwilliam Darcy but I do know Love and Libertine falls flat.  It's unfortunate as Jann Rowland is a talented author.",3.0,0,2020
Took a minute to bite,"The first part of this book was boring. It didn't really get moving for a while. I almost gave up on on the book but I am glad I stuck it through. Jacky is a worthwhile heroine that you can get behind. I felt that the character building initially felt a little predictable. Things didn't really start moving along until Jacky met Heath although the interaction with Brin was interesting and one that will surely come into play later.<br /><br />I while I liked Jacky and Carey I thought that their interaction and connection was a bit quick. That being said Jackey came across as formidable and relatable. She didn't seem super human and made mistakes that were ""human"". She and her interaction w Heath reminds me a bit of Mercy and Adam in the Mercy Thompson series. By the end I couldn't put this down but it took a while to get there. The ""villan"" isn't necessarily who I expected. Definitely recommend and contemplating the next book.",3.0,0,2020
Great series,"I downloaded the first book in this series because it was free, but I got sucked into the story.  I am on book 4 now and I am really enjoying this series.  The characters are real, I can picture people in my own life reacting the way the character would react.  Full of action and wild and crazy zombie scenes.  I think this was supposed to be a young adult series, but I am a 45 year old woman and I am really enjoying it.  Keep up the good work.  Once I finish this series I will go back and read the others by this author.",5.0,1,2020
I was with kilo 3/5 when Bruce Bastien was in 1968,"i guess I waited for someone to from the old unit to write the book.  Semper Fi Bruce.  in the chapter on Operation Allen Brook, i was the guy walking point for 2nd squad.  John Harmon and myself were the two guys that all of the buried NVA equipment.  I'll write more as I read along in the book.<br /><br />Semper FI<br /><br />R. Elias USMC Ret. Cpl",5.0,1,2020
Huge Disappointment,"Once again, I took the bait and purchased this book based on it’s overwhelmingly positive reviews and once again, it turns out to be a complete disappointment. The plot is shallow as are the characters. This is certainly not a horror story that most adult fans of the genre will find compelling. The most horrifying part was knowing I actually paid for this loser.",1.0,0,2020
"Its not special, its a bit predictable, but it was fun","Man broken by his life on Earth falls through a cave and ends up in a world of sexy and desperate women who need to get pregnant.  Its not an uncommon male fantasy.  The fact that the women are ""monstergirls"" shouldn't surprise anyone.  Nor should the level of submissiveness of the women.<br /><br />So it isn't all that new.  And the backstabbings and overt stupidity of the villains is silly.  Yet, I found this an easy and fun read.  And for this genre, that puts it near the top.<br /><br />Don't expect anything deep or surprising.  Its a simple harem fantasy where a man ends up in a world where he's the only virile male around and all the women will do anything to get pregnant.  If that isn't your cup of tea, don't read.  Otherwise its fun.",4.0,1,2020
Immigration,"Today the word immigration is a word that sparks emotion.  The United States was a country formed by immigrants and the basis of all we stood for when we began.  Yet today we have lost the meaning on both sides.  Immigrants when they came in the early years of our country were also seeking a better life and freedoms, they came here and endured the hardships of each generation, but they became our country.  Now we look on immigration as a bad thing.  Most of today’s immigrants are facing unbearable lives and risk everything to come here.  I agree we need to have controls set in our country on entry and that there needs to be legal entryway, however are today’s immigrants any different then our first groups?  Fleeing oppression of religion and government.  I think today’s immigrants are actually possibly worse off they are literally fleeing for their lives, sometimes with only the items they can carry.  In this book you will follow several peoples journey as they make their way to crossing the boarder.  Listen to their stories and you decide.  The horror that they are escaping from only to find more on the journey.  The kindness of strangers they get help from. The bonding of the group as they travel together.  The sadness of loss in so many ways, emotionally, physically, how these make the stronger and leave some wounds that will forever be there. We need to stop illegal immigration but first we need to recognize we are all the same and that the humanity of kindness and understanding needs to be part of the process too.",5.0,1,2020
such a sweet story,"This is one of the Best stories I have purchased. Toby is a dog who was in a cage when we first meet him having been lost from his family. But dont worry (SPOILER ALERT  HE MAKES IT HOME)  Toby doesnt let anything happen to the man who is taking him home. He also takes care of a little girl who is kidnapped. TOBY is a HERO ( enough to make you cry,even the gentlemen reading.  Kinda has a Marley and ME feel to it.<br /><br />I most definetly recommend this book ,maybe even buy it so you can re read it to remind you you need a dog or a cat.",5.0,1,2020
Best Book Yet! What a great series.,"I've been a fan of Robyn Peterman for a while now, I've loved book I've read. But, this is by far the best yet!<br />The characters in It's a Wonderful Midlife Crisis are great. Very relatable and make you wish you could hang out with Daisy and the girls. I loved the premise, and the well written plot. I'm so looking forward to the second book, I've got to know what happens next.<br />There are so many things to say, but I don't like spoilers, and anything not in the blurb is a spoiler. Just know this is a GREAT read, and a lot of fun. Enjoy today!",5.0,1,2020
